opstina_cyr,rb_xlsx,json_number,status,distance_m,name_similarity,match_mode,xlsx_name,xlsx_address,xlsx_lat,xlsx_lon,xlsx_coord_format,xlsx_gmaps_url,json_id,json_name,json_lat,json_lon,note
БЕОГРАД-НОВИ БЕОГРАД,86,86,confirmed,37.6,1.0,rb_and_name,"ОШ ""БРАНКО РАДИЧЕВИЋ""",ЈУРИЈА ГАГАРИНА БР. 195,44.79828234605706,20.380112982618822,decimal_simple,https://maps.app.goo.gl/gestd5orLe8DckjN8,6612,"86. ОШ ""БРАНКО РАДИЧЕВИЋ""  - ЈУРИЈА ГАГАРИНА БР. 195",44.7983744,20.3796544,
БЕОГРАД-НОВИ БЕОГРАД,87,87,confirmed,22.9,1.0,rb_and_name,"МЗ ""САВА"" - МАЛА САЛА",ЈУРИЈА ГАГАРИНА БР. 221,44.79740881733446,20.377549014617788,decimal_simple,https://maps.app.goo.gl/emYFrR8vqo48NnFr8,6453,"87. МЗ ""САВА"" - МАЛА САЛА - ЈУРИЈА ГАГАРИНА БР. 221",44.797615,20.3775612,
БЕОГРАД-НОВИ БЕОГРАД,88,88,confirmed,22.9,1.0,rb_and_name,"МЗ ""САВА"" - ВЕЛИКА САЛА",ЈУРИЈА ГАГАРИНА БР. 221,44.79740881733446,20.377549014617788,decimal_simple,https://maps.app.goo.gl/emYFrR8vqo48NnFr8,1806,"88. МЗ ""САВА"" - ВЕЛИКА САЛА  - ЈУРИЈА ГАГАРИНА БР. 221",44.797615,20.3775612,
БЕОГРАД-НОВИ БЕОГРАД,89,89,confirmed,22.9,1.0,rb_and_name,"МЗ ""САВА"" - ВЕЛИКА САЛА",ЈУРИЈА ГАГАРИНА БР. 221,44.79740881733446,20.377549014617788,decimal_simple,https://maps.app.goo.gl/emYFrR8vqo48NnFr8,7375,"89. МЗ ""САВА"" - ВЕЛИКА САЛА  - ЈУРИЈА ГАГАРИНА БР. 221",44.797615,20.3775612,
БЕОГРАД-НОВИ БЕОГРАД,90,90,confirmed,22.9,1.0,rb_and_name,"МЗ ""САВА"" - ВЕЛИКА САЛА",ЈУРИЈА ГАГАРИНА БР. 221,44.79740881733446,20.377549014617788,decimal_simple,https://maps.app.goo.gl/emYFrR8vqo48NnFr8,2477,"90. МЗ ""САВА"" - ВЕЛИКА САЛА - ЈУРИЈА ГАГАРИНА БР. 221",44.797615,20.3775612,
БЕОГРАД-НОВИ БЕОГРАД,91,91,confirmed,37.6,1.0,rb_and_name,"ОШ ""БРАНКО РАДИЧЕВИЋ""",ЈУРИЈА ГАГАРИНА БР. 195,44.79828234605706,20.380112982618822,decimal_simple,https://maps.app.goo.gl/gestd5orLe8DckjN8,6120,"91. ОШ ""БРАНКО РАДИЧЕВИЋ""  - ЈУРИЈА ГАГАРИНА БР. 195",44.7983744,20.3796544,
БЕОГРАД-НОВИ БЕОГРАД,92,92,coord_conflict,119.7,1.0,rb_and_name,"КЛУБ ЗА СТАРА ЛИЦА ""ДР МИХАЈЛО СТУПАР II""",ДР ИВАНА РИБАРА БР. 8,44.803019320161724,20.366056685373486,decimal_simple,https://maps.app.goo.gl/nGJyAn5rFewzGzYCA,430,"92. КЛУБ ЗА СТАРА ЛИЦА ""ДР МИХАЈЛО СТУПАР II"" - ДР ИВАНА РИБАРА БР. 8",44.8024622,20.364758,
БЕОГРАД-НОВИ БЕОГРАД,93,93,coord_conflict,119.7,1.0,rb_and_name,"КЛУБ ЗА СТАРА ЛИЦА ""ДР МИХАЈЛО СТУПАР II""",ДР ИВАНА РИБАРА БР. 8,44.803019320161724,20.366056685373486,decimal_simple,https://maps.app.goo.gl/nGJyAn5rFewzGzYCA,2869,"93. КЛУБ ЗА СТАРА ЛИЦА ""ДР МИХАЈЛО СТУПАР II"" - ДР ИВАНА РИБАРА БР. 8",44.8024622,20.364758,
БЕОГРАД-НОВИ БЕОГРАД,94,94,coord_conflict,166.9,1.0,rb_and_name,ИНСТИТУТ ЗА СТРАНЕ ЈЕЗИКЕ,ДР ИВАНА РИБАРА ББ,44.79571496210709,20.37636306950117,decimal_simple,https://maps.app.goo.gl/1nQpL3BJbqhPs9kd8,4418,94. ИНСТИТУТ ЗА СТРАНЕ ЈЕЗИКЕ  - ДР ИВАНА РИБАРА ББ,44.7950985,20.3782919,
БЕОГРАД-НОВИ БЕОГРАД,95,95,coord_conflict,166.9,1.0,rb_and_name,ИНСТИТУТ ЗА СТРАНЕ ЈЕЗИКЕ,ДР ИВАНА РИБАРА ББ,44.79571496210709,20.37636306950117,decimal_simple,https://maps.app.goo.gl/1nQpL3BJbqhPs9kd8,3345,95. ИНСТИТУТ ЗА СТРАНЕ ЈЕЗИКЕ  - ДР ИВАНА РИБАРА ББ,44.7950985,20.3782919,
БЕОГРАД-НОВИ БЕОГРАД,96,96,coord_conflict,1105.2,1.0,rb_and_name,"МЗ ""БЕЖАНИЈСКИ БЛОКОВИ""",ДР ИВАНА РИБАРА БР. 91,44.80164722118649,20.37102219138959,decimal_simple,https://maps.app.goo.gl/pNWLiEBPgMJVwY2m7,1765,"96. МЗ ""БЕЖАНИЈСКИ БЛОКОВИ""  - ДР ИВАНА РИБАРА БР. 91",44.7923996,20.3761543,
БЕОГРАД-НОВИ БЕОГРАД,97,97,coord_conflict,1105.2,1.0,rb_and_name,"МЗ ""БЕЖАНИЈСКИ БЛОКОВИ""",ДР ИВАНА РИБАРА БР. 91,44.80164722118649,20.37102219138959,decimal_simple,https://maps.app.goo.gl/pNWLiEBPgMJVwY2m7,4937,"97. МЗ ""БЕЖАНИЈСКИ БЛОКОВИ""  - ДР ИВАНА РИБАРА БР. 91",44.7923996,20.3761543,
БЕОГРАД-НОВИ БЕОГРАД,98,98,confirmed,4.6,1.0,rb_and_name,"ДВ ""ИСТОК"" - ХОЛ",ЈУРИЈА ГАГАРИНА БР. 168,44.79993941664539,20.373708966353725,decimal_simple,https://maps.app.goo.gl/dWUKaFaWH2s22GY87,733,"98. ДВ ""ИСТОК"" - ХОЛ - ЈУРИЈА ГАГАРИНА БР. 168",44.7998997,20.373725,
БЕОГРАД-НОВИ БЕОГРАД,99,99,confirmed,4.6,1.0,rb_and_name,"ДВ ""ИСТОК"" - САЛА",ЈУРИЈА ГАГАРИНА БР. 168,44.79993941664539,20.373708966353725,decimal_simple,https://maps.app.goo.gl/dWUKaFaWH2s22GY87,1591,"99. ДВ ""ИСТОК"" - САЛА - ЈУРИЈА ГАГАРИНА БР. 168",44.7998997,20.373725,
БЕОГРАД-НОВИ БЕОГРАД,100,100,confirmed,34.9,1.0,rb_and_name,"ОШ ""КНЕГИЊА МИЛИЦА""",ЈУРИЈА ГАГАРИНА БР. 78,44.801856110947845,20.37911178473927,decimal_simple,https://maps.app.goo.gl/CFXY4StxePLryvQK7,5084,"100. ОШ ""КНЕГИЊА МИЛИЦА""  - ЈУРИЈА ГАГАРИНА БР. 78",44.8018532,20.3786692,
БЕОГРАД-НОВИ БЕОГРАД,102,102,confirmed,34.9,1.0,rb_and_name,"ОШ ""КНЕГИЊА МИЛИЦА""",ЈУРИЈА ГАГАРИНА БР. 78,44.801856110947845,20.37911178473927,decimal_simple,https://maps.app.goo.gl/CFXY4StxePLryvQK7,5461,"102. ОШ ""КНЕГИЊА МИЛИЦА""  - ЈУРИЈА ГАГАРИНА БР. 78",44.8018532,20.3786692,
БЕОГРАД-НОВИ БЕОГРАД,103,103,confirmed,34.9,1.0,rb_and_name,"ОШ ""КНЕГИЊА МИЛИЦА""",ЈУРИЈА ГАГАРИНА БР. 78,44.801856110947845,20.37911178473927,decimal_simple,https://maps.app.goo.gl/CFXY4StxePLryvQK7,1905,"103. ОШ ""КНЕГИЊА МИЛИЦА""  - ЈУРИЈА ГАГАРИНА БР. 78",44.8018532,20.3786692,
БЕОГРАД-НОВИ БЕОГРАД,104,104,confirmed,34.9,1.0,rb_and_name,"ОШ ""КНЕГИЊА МИЛИЦА""",ЈУРИЈА ГАГАРИНА БР. 78,44.801856110947845,20.37911178473927,decimal_simple,https://maps.app.goo.gl/CFXY4StxePLryvQK7,3391,"104. ОШ ""КНЕГИЊА МИЛИЦА""  - ЈУРИЈА ГАГАРИНА БР. 78",44.8018532,20.3786692,
БЕОГРАД-НОВИ БЕОГРАД,105,105,confirmed,34.9,1.0,rb_and_name,"ОШ ""КНЕГИЊА МИЛИЦА""",ЈУРИЈА ГАГАРИНА БР. 78,44.801856110947845,20.37911178473927,decimal_simple,https://maps.app.goo.gl/CFXY4StxePLryvQK7,411,"105. ОШ ""КНЕГИЊА МИЛИЦА""  - ЈУРИЈА ГАГАРИНА БР. 78",44.8018532,20.3786692,
БЕОГРАД-НОВИ БЕОГРАД,106,106,confirmed,34.9,1.0,rb_and_name,"ОШ ""КНЕГИЊА МИЛИЦА""",ЈУРИЈА ГАГАРИНА БР. 78,44.801856110947845,20.37911178473927,decimal_simple,https://maps.app.goo.gl/CFXY4StxePLryvQK7,1451,"106. ОШ ""КНЕГИЊА МИЛИЦА""  - ЈУРИЈА ГАГАРИНА БР. 78",44.8018532,20.3786692,
БЕОГРАД-НОВИ БЕОГРАД,107,107,confirmed,34.9,1.0,rb_and_name,"ОШ ""КНЕГИЊА МИЛИЦА""",ЈУРИЈА ГАГАРИНА БР. 78,44.801856110947845,20.37911178473927,decimal_simple,https://maps.app.goo.gl/CFXY4StxePLryvQK7,5910,"107. ОШ ""КНЕГИЊА МИЛИЦА""  - ЈУРИЈА ГАГАРИНА БР. 78",44.8018532,20.3786692,
БЕОГРАД-НОВИ БЕОГРАД,108,108,confirmed,11.8,1.0,rb_and_name,"ОШ ""ЈОВАН СТЕРИЈА ПОПОВИЋ""",ВОЈВОЂАНСКА БР. 61,44.807532768679714,20.377057789290042,decimal_simple,https://maps.app.goo.gl/M8GxNdA2DKFBMizQ9,7919,"108. ОШ ""ЈОВАН СТЕРИЈА ПОПОВИЋ""  - ВОЈВОЂАНСКА БР. 61",44.8076062,20.3771657,
БЕОГРАД-НОВИ БЕОГРАД,109,109,confirmed,11.8,1.0,rb_and_name,"ОШ ""ЈОВАН СТЕРИЈА ПОПОВИЋ""",ВОЈВОЂАНСКА БР. 61,44.807532768679714,20.377057789290042,decimal_simple,https://maps.app.goo.gl/M8GxNdA2DKFBMizQ9,831,"109. ОШ ""ЈОВАН СТЕРИЈА ПОПОВИЋ""  - ВОЈВОЂАНСКА БР. 61",44.8076062,20.3771657,
БЕОГРАД-НОВИ БЕОГРАД,110,110,confirmed,11.8,1.0,rb_and_name,"ОШ ""ЈОВАН СТЕРИЈА ПОПОВИЋ""",ВОЈВОЂАНСКА БР. 61,44.807532768679714,20.377057789290042,decimal_simple,https://maps.app.goo.gl/M8GxNdA2DKFBMizQ9,5001,"110. ОШ ""ЈОВАН СТЕРИЈА ПОПОВИЋ""  - ВОЈВОЂАНСКА БР. 61",44.8076062,20.3771657,
БЕОГРАД-НОВИ БЕОГРАД,111,111,confirmed,22.8,1.0,rb_and_name,"ОШ ""МЛАДОСТ""",ГАНДИЈЕВА БР. 99,44.805298738960204,20.389981243795635,decimal_simple,https://maps.app.goo.gl/zfJbbC64Hgd2rTiN9,2770,"111. ОШ ""МЛАДОСТ"" - ГАНДИЈЕВА БР. 99",44.8051123,20.3898599,
БЕОГРАД-НОВИ БЕОГРАД,112,112,confirmed,11.8,1.0,rb_and_name,"ОШ ""ЈОВАН СТЕРИЈА ПОПОВИЋ""",ВОЈВОЂАНСКА БР. 61,44.807532768679714,20.377057789290042,decimal_simple,https://maps.app.goo.gl/M8GxNdA2DKFBMizQ9,5546,"112. ОШ ""ЈОВАН СТЕРИЈА ПОПОВИЋ""  - ВОЈВОЂАНСКА БР. 61",44.8076062,20.3771657,
БЕОГРАД-НОВИ БЕОГРАД,113,113,coord_conflict,126.2,1.0,rb_and_name,"МЗ ""МЛАДОСТ""",ГАНДИЈЕВА БР. 114,44.80437116001642,20.38624417079668,decimal_simple,https://maps.app.goo.gl/8ZTs1hjZtb2FF7TK6,7373,"113. МЗ ""МЛАДОСТ"" - ГАНДИЈЕВА БР. 114",44.8053817,20.3855156,
БЕОГРАД-НОВИ БЕОГРАД,114,114,confirmed,22.8,1.0,rb_and_name,"ОШ ""МЛАДОСТ""",ГАНДИЈЕВА БР. 99,44.805298738960204,20.389981243795635,decimal_simple,https://maps.app.goo.gl/zfJbbC64Hgd2rTiN9,6421,"114. ОШ ""МЛАДОСТ""   - ГАНДИЈЕВА БР. 99",44.8051123,20.3898599,
БЕОГРАД-НОВИ БЕОГРАД,115,115,confirmed,22.8,1.0,rb_and_name,"ОШ ""МЛАДОСТ""",ГАНДИЈЕВА БР. 99,44.805298738960204,20.389981243795635,decimal_simple,https://maps.app.goo.gl/zfJbbC64Hgd2rTiN9,575,"115. ОШ ""МЛАДОСТ""   - ГАНДИЈЕВА БР. 99",44.8051123,20.3898599,
БЕОГРАД-НОВИ БЕОГРАД,116,116,confirmed,22.8,1.0,rb_and_name,"ОШ ""МЛАДОСТ""",ГАНДИЈЕВА БР. 99,44.805298738960204,20.389981243795635,decimal_simple,https://maps.app.goo.gl/zfJbbC64Hgd2rTiN9,300,"116. ОШ ""МЛАДОСТ""  - ГАНДИЈЕВА БР 99",44.8051123,20.3898599,
БЕОГРАД-НОВИ БЕОГРАД,117,117,confirmed,22.8,1.0,rb_and_name,"ОШ ""МЛАДОСТ""",ГАНДИЈЕВА БР. 99,44.805298738960204,20.389981243795635,decimal_simple,https://maps.app.goo.gl/zfJbbC64Hgd2rTiN9,2642,"117. ОШ ""МЛАДОСТ""  - ГАНДИЈЕВА БР. 99",44.8051123,20.3898599,
БЕОГРАД-НОВИ БЕОГРАД,118,118,confirmed,18.4,1.0,rb_and_name,"ДВ ""ВРАБАЦ""",ДАНИЛА ЛЕКИЋА-ШПАНЦА БР. 2,44.819697263123864,20.38839436103647,decimal_simple,https://maps.app.goo.gl/ysUytJB1pUxLKKuMA,1090,"118. ДВ ""ВРАБАЦ""  - ДАНИЛА ЛЕКИЋА-ШПАНЦА БР. 2",44.8197772,20.3881906,
БЕОГРАД-НОВИ БЕОГРАД,119,119,confirmed,15.3,1.0,rb_and_name,"ОШ ""БОРИСЛАВ ПЕКИЋ""",ДАНИЛА ЛЕКИЋА-ШПАНЦА БР. 27,44.816556615791754,20.387370370125875,decimal_simple,https://maps.app.goo.gl/URdNmfz74dGaiTtG8,7050,"119. ОШ ""БОРИСЛАВ ПЕКИЋ""  - ДАНИЛА ЛЕКИЋА-ШПАНЦА БР. 27",44.81665,20.3875123,
БЕОГРАД-НОВИ БЕОГРАД,120,120,confirmed,18.4,1.0,rb_and_name,"ДВ ""ВРАБАЦ""",ДАНИЛА ЛЕКИЋА-ШПАНЦА БР. 2,44.819697263123864,20.38839436103647,decimal_simple,https://maps.app.goo.gl/ysUytJB1pUxLKKuMA,1279,"120. ДВ ""ВРАБАЦ""  - ДАНИЛА ЛЕКИЋА-ШПАНЦА БР. 2",44.8197772,20.3881906,
БЕОГРАД-НОВИ БЕОГРАД,122,122,confirmed,41.3,1.0,rb_and_name,"ОШ ""ДРАГАН ЛУКИЋ""",НЕДЕ СПАСОЈЕВИЋ БР. 6,44.81418239063564,20.370103051704348,decimal_simple,https://maps.app.goo.gl/te9ehrgdisKKR39H6,808,"122. ОШ ""ДРАГАН ЛУКИЋ""  - НЕДЕ СПАСОЈЕВИЋ БР. 6",44.813987,20.3705476,
БЕОГРАД-НОВИ БЕОГРАД,123,123,confirmed,41.3,1.0,rb_and_name,"ОШ ""ДРАГАН ЛУКИЋ""",НЕДЕ СПАСОЈЕВИЋ БР. 6,44.81418239063564,20.370103051704348,decimal_simple,https://maps.app.goo.gl/te9ehrgdisKKR39H6,3678,"123. ОШ ""ДРАГАН ЛУКИЋ""  - НЕДЕ СПАСОЈЕВИЋ БР. 6",44.813987,20.3705476,
БЕОГРАД-НОВИ БЕОГРАД,124,124,confirmed,41.3,1.0,rb_and_name,"ОШ ""ДРАГАН ЛУКИЋ""",НЕДЕ СПАСОЈЕВИЋ БР. 6,44.81418239063564,20.370103051704348,decimal_simple,https://maps.app.goo.gl/te9ehrgdisKKR39H6,3425,"124. ОШ ""ДРАГАН ЛУКИЋ""  - НЕДЕ СПАСОЈЕВИЋ БР. 6",44.813987,20.3705476,
БЕОГРАД-НОВИ БЕОГРАД,125,125,confirmed,41.3,1.0,rb_and_name,"ОШ ""ДРАГАН ЛУКИЋ""",НЕДЕ СПАСОЈЕВИЋ БР. 6,44.81418239063564,20.370103051704348,decimal_simple,https://maps.app.goo.gl/te9ehrgdisKKR39H6,1429,"125. ОШ ""ДРАГАН ЛУКИЋ""  - НЕДЕ СПАСОЈЕВИЋ БР. 6",44.813987,20.3705476,
БЕОГРАД-НОВИ БЕОГРАД,126,126,confirmed,15.3,1.0,rb_and_name,"ОШ ""БОРИСЛАВ ПЕКИЋ""",ДАНИЛА ЛЕКИЋА-ШПАНЦА БР. 27,44.816556615791754,20.387370370125875,decimal_simple,https://maps.app.goo.gl/URdNmfz74dGaiTtG8,1845,"126. ОШ ""БОРИСЛАВ ПЕКИЋ""  - ДАНИЛА ЛЕКИЋА-ШПАНЦА БР. 27",44.81665,20.3875123,
БЕОГРАД-НОВИ БЕОГРАД,127,127,confirmed,15.3,1.0,rb_and_name,"ОШ ""БОРИСЛАВ ПЕКИЋ""",ДАНИЛА ЛЕКИЋА-ШПАНЦА БР. 27,44.816556615791754,20.387370370125875,decimal_simple,https://maps.app.goo.gl/URdNmfz74dGaiTtG8,6226,"127. ОШ ""БОРИСЛАВ ПЕКИЋ""  - ДАНИЛА ЛЕКИЋА-ШПАНЦА БР. 27",44.81665,20.3875123,
БЕОГРАД-НОВИ БЕОГРАД,128,128,confirmed,15.3,1.0,rb_and_name,"ОШ ""БОРИСЛАВ ПЕКИЋ""",ДАНИЛА ЛЕКИЋА-ШПАНЦА БР. 27,44.816556615791754,20.387370370125875,decimal_simple,https://maps.app.goo.gl/URdNmfz74dGaiTtG8,8102,"128. ОШ ""БОРИСЛАВ ПЕКИЋ""  - ДАНИЛА ЛЕКИЋА-ШПАНЦА БР. 27",44.81665,20.3875123,
БЕОГРАД-НОВИ БЕОГРАД,129,129,confirmed,41.3,1.0,rb_and_name,"ОШ ""ДРАГАН ЛУКИЋ""",НЕДЕ СПАСОЈЕВИЋ БР. 6,44.81418239063564,20.370103051704348,decimal_simple,https://maps.app.goo.gl/te9ehrgdisKKR39H6,6151,"129. ОШ ""ДРАГАН ЛУКИЋ""  - НЕДЕ СПАСОЈЕВИЋ БР. 6",44.813987,20.3705476,
БЕОГРАД-НОВИ БЕОГРАД,130,130,confirmed,41.3,1.0,rb_and_name,"ОШ ""ДРАГАН ЛУКИЋ""",НЕДЕ СПАСОЈЕВИЋ БР. 6,44.81418239063564,20.370103051704348,decimal_simple,https://maps.app.goo.gl/te9ehrgdisKKR39H6,6145,"130. ОШ ""ДРАГАН ЛУКИЋ""  - НЕДЕ СПАСОЈЕВИЋ БР. 6",44.813987,20.3705476,
БЕОГРАД-НОВИ БЕОГРАД,131,131,confirmed,41.3,1.0,rb_and_name,"ОШ ""ДРАГАН ЛУКИЋ""",НЕДЕ СПАСОЈЕВИЋ БР. 6,44.81418239063564,20.370103051704348,decimal_simple,https://maps.app.goo.gl/te9ehrgdisKKR39H6,6185,"131. ОШ ""ДРАГАН ЛУКИЋ""  - НЕДЕ СПАСОЈЕВИЋ БР. 6",44.813987,20.3705476,
БЕОГРАД-НОВИ БЕОГРАД,132,132,coord_conflict,136.7,1.0,rb_and_name,"ДВ ""БАМБИ""",ЗЕМУНСКА БР. 3Б,44.811991714438626,20.382183456480604,decimal_simple,https://maps.app.goo.gl/SqfvUfVs8muivjhy5,992,"132. ДВ ""БАМБИ"" - ЗЕМУНСКА 3 Б",44.8120309,20.3839158,
БЕОГРАД-НОВИ БЕОГРАД,133,133,confirmed,40.0,1.0,rb_and_name,"ОШ ""МИЛАН РАКИЋ""",ВОЈВОЂАНСКА БР. 62,44.808337665867775,20.3750972560323,decimal_simple,https://maps.app.goo.gl/nxgZkRoWgkcUjKuT8,7297,"133. ОШ ""МИЛАН РАКИЋ"" - ВОЈВОЂАНСКА БР. 62",44.8080219,20.3753399,
БЕОГРАД-НОВИ БЕОГРАД,134,134,confirmed,40.0,1.0,rb_and_name,"ОШ ""МИЛАН РАКИЋ""",ВОЈВОЂАНСКА БР. 62,44.808337665867775,20.3750972560323,decimal_simple,https://maps.app.goo.gl/nxgZkRoWgkcUjKuT8,1207,"134. ОШ ""МИЛАН РАКИЋ""  - ВОЈВОЂАНСКА БР. 62",44.8080219,20.3753399,
БЕОГРАД-НОВИ БЕОГРАД,135,135,confirmed,40.0,1.0,rb_and_name,"ОШ ""МИЛАН РАКИЋ""",ВОЈВОЂАНСКА БР. 62,44.808337665867775,20.3750972560323,decimal_simple,https://maps.app.goo.gl/nxgZkRoWgkcUjKuT8,3194,"135. ОШ ""МИЛАН РАКИЋ""  - ВОЈВОЂАНСКА БР. 62",44.8080219,20.3753399,
БЕОГРАД-НОВИ БЕОГРАД,136,136,coord_conflict,188.6,1.0,rb_and_name,"ОШ ""ВЛАДА ОБРАДОВИЋ - КАМЕНИ""",ДОБАНОВАЧКА БР. 2А,44.80364865515109,20.346597417290262,decimal_simple,https://maps.app.goo.gl/BVnhaHzpqmnPzc1W7,4440,"136. ОШ ""ВЛАДА ОБРАДОВИЋ КАМЕНИ""  - ДОБАНОВАЧКА БР. 2 А",44.8019991,20.3471526,
БЕОГРАД-НОВИ БЕОГРАД,137,137,coord_conflict,188.6,1.0,rb_and_name,"ОШ ""ВЛАДА ОБРАДОВИЋ - КАМЕНИ""",ДОБАНОВАЧКА БР. 2А,44.80364865515109,20.346597417290262,decimal_simple,https://maps.app.goo.gl/BVnhaHzpqmnPzc1W7,1065,"137. ОШ ""ВЛАДА ОБРАДОВИЋ КАМЕНИ""  - ДОБАНОВАЧКА БР. 2 А",44.8019991,20.3471526,
БЕОГРАД-НОВИ БЕОГРАД,138,138,coord_conflict,188.6,1.0,rb_and_name,"ОШ ""ВЛАДА ОБРАДОВИЋ - КАМЕНИ""",ДОБАНОВАЧКА БР. 2А,44.80364865515109,20.346597417290262,decimal_simple,https://maps.app.goo.gl/BVnhaHzpqmnPzc1W7,5892,"138. ОШ ""ВЛАДА ОБРАДОВИЋ КАМЕНИ""  - ДОБАНОВАЧКА 2 А",44.8019991,20.3471526,
БЕОГРАД-НОВИ БЕОГРАД,139,139,confirmed,24.4,1.0,rb_and_name,"ОШ ""ВЛАДА ОБРАДОВИЋ - КАМЕНИ""",ДОБАНОВАЧКА БР. 2А,44.80364865515109,20.346597417290262,decimal_simple,https://maps.app.goo.gl/BVnhaHzpqmnPzc1W7,5633,"139. ОШ ""ВЛАДА ОБРАДОВИЋ - КАМЕНИ""  - ДОБАНОВАЧКА 2А",44.8034463,20.3467154,
БЕОГРАД-НОВИ БЕОГРАД,140,140,confirmed,14.5,1.0,rb_and_name,"ДВ ""ТЕСЛА - НАУКА ЗА ЖИВОТ""",БУЛЕВАР ЦРВЕНЕ АРМИЈЕ БР. 1,44.80624716741057,20.41095894516609,decimal_simple,https://maps.app.goo.gl/SxeCUKc4vBzniP4o7,233,"140. ДВ""ТЕСЛА-НАУКА ЗА ЖИВОТ"" - БУЛЕВАР ЦРВЕНЕ АРМИЈЕ БР. 1",44.8062364,20.4107761,
БЕОГРАД-НОВИ БЕОГРАД,141,141,confirmed,30.2,1.0,rb_and_name,"МЗ ""ДР ИВАНА РИБАРА""",МИЛЕВЕ МАРИЋ АЈНШТАЈН БР. 28,44.800722646355595,20.36483904567345,decimal_simple,https://maps.app.goo.gl/2os87HMznDBWamSv7,8661,"141. МЗ ""ДР ИВАН РИБАР"" - МИЛЕВЕ МАРИЋ АЈНШТАЈН БР. 28",44.8005223,20.3650968,
БЕОГРАД-НОВИ БЕОГРАД,142,142,confirmed,24.4,1.0,rb_and_name,"ОШ ""ВЛАДА ОБРАДОВИЋ - КАМЕНИ""",ДОБАНОВАЧКА БР. 2А,44.80364865515109,20.346597417290262,decimal_simple,https://maps.app.goo.gl/BVnhaHzpqmnPzc1W7,9323,"142. ОШ ""ВЛАДА ОБРАДОВИЋ - КАМЕНИ"" - ДОБАНОВАЧКА БР. 2А",44.8034463,20.3467154,
БЕОГРАД-НОВИ БЕОГРАД,18,18,coord_conflict,370.8,0.981,rb_and_name,X БЕОГРАДСКА ГИМНАЗИЈА,АНТИФАШИСТИЧКЕ БОРБЕ БР. 1А,44.815698423594895,20.428365631362677,decimal_simple,https://maps.app.goo.gl/ANrE58UEeR34XpYd6,1832,"18. ДЕСЕТА ГИМНАЗИЈА ""МИХАЈЛО ПУПИН"" - АНТИФАШИСТИЧКЕ БОРБЕ БР. 1 А",44.8129529,20.4256982,
БЕОГРАД-НОВИ БЕОГРАД,48,48,coord_conflict,319.9,0.656,rb_only,ВИСОКА ТУРИСТИЧКА ШКОЛА,БУЛЕВАР ЗОРАНА ЂИНЂИЋА БР. 152А,44.82663615422101,20.40117687224974,decimal_simple,https://maps.app.goo.gl/rRKuuX7tYZ1PZhVs8,3841,"48. ДЕВЕТА ГИМНАЗИЈА ""МИХАИЛО ПЕТРОВИЋ-АЛАС"" - БУЛЕВАР МАРШАЛА ТОЛБУХИНА БР. 41",44.8291867,20.4030523,"rb match, weak name sim 0.66"
БЕОГРАД-НОВИ БЕОГРАД,49,49,coord_conflict,319.9,0.656,rb_only,ВИСОКА ТУРИСТИЧКА ШКОЛА,БУЛЕВАР ЗОРАНА ЂИНЂИЋА БР. 152А,44.82663615422101,20.40117687224974,decimal_simple,https://maps.app.goo.gl/rRKuuX7tYZ1PZhVs8,2048,"49. ДЕВЕТА ГИМНАЗИЈА ""МИХАИЛО ПЕТРОВИЋ-АЛАС"" - БУЛЕВАР МАРШАЛА ТОЛБУХИНА БР. 41",44.8291867,20.4030523,"rb match, weak name sim 0.66"
БЕОГРАД-НОВИ БЕОГРАД,32,32,coord_conflict,166.4,0.424,rb_only,"ДВ ""ПОЛЕТАРАЦ"" - ХОЛ",НАРОДНИХ ХЕРОЈА БР. 19А,44.82195357286776,20.406349618169482,decimal_simple,https://maps.app.goo.gl/VVLq9fesyG4zFTHA9,7219,"32. ОШ ""ДУШКО РАДОВИЋ"" - БУЛЕВАР ЗОРАНА ЂИНЂИЋА БР. 112           ",44.8227939,20.4080956,"rb match, weak name sim 0.42"
БЕОГРАД-НОВИ БЕОГРАД,121,121,coord_conflict,385.7,0.422,rb_only,"МЗ ""БЕЖАНИЈСКА КОСА""",ПАРТИЗАНСКЕ АВИЈАЦИЈЕ БР. 25,44.82010022648399,20.387007293250512,decimal_simple,https://maps.app.goo.gl/fRP9qk9p7TSL92xTA,3160,"121. ОШ ""БОРИСЛАВ ПЕКИЋ"" - ДАНИЛА ЛЕКИЋА-ШПАНЦА БР. 27",44.81665,20.3875123,"rb match, weak name sim 0.42"
